,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.21391944765909965,1.0,-0.029841359537956635,8.0,-0.07211176366421923,9.0,-0.06323588884395381,14.0,0.08888888888888889,0.0,0.061111111111111116,0.05000000000000001,0.21165317837173847,1.0,-0.0002231247750758003,3.0,-0.037675495620382415,9.0,-0.0518914885048708,14.0
ETH,0.0,0.0,0.0,0.0,0.2841092272271443,1.0,-0.02585335119365917,7.0,-0.08211066156478719,10.0,-0.059134561297646826,13.0,0.0,0.0,0.0,0.0,0.28309505556024783,1.0,-0.0065945945945946605,6.0,-0.05161959511412262,11.0,-0.05082119615742209,13.0
BNB,0.08888888888888889,0.0,0.08888888888888889,0.05925925925925926,0.3236782094884182,1.0,-0.007422680412371152,3.0,-0.060132760640375205,7.0,-0.02352941176470602,10.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.32028874999921286,1.0,0.008790288823775416,2.0,-0.02861749294639271,7.0,-0.006185567010309367,9.0
XRP,0.12222222222222223,0.08888888888888889,0.12222222222222223,0.11111111111111112,2.2014988056568616,0.29588210034083867,-0.021566313169173013,4.0,-0.047559688591467864,6.0,0.5879848382236725,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,2.2047780309597784,0.2952533966086161,-0.015467640589508114,9.0,-0.02022352186440457,6.0,0.5804554153202846,1.0
DOGE,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.5583335994238188,1.0,0.03370473537604424,1.0,0.05396194262993448,2.0,0.08429510591672695,6.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.5591763036679174,1.0,-0.007681940700808743,7.0,0.0750474521828004,2.0,0.06865021770682112,6.0
ADA,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.7966532953514117,0.8226534494571489,-0.04535985442179258,10.0,-0.13045795997283305,18.0,0.045384717484632464,7.0,0.0,0.0,0.0,0.0,0.7966315608001064,0.8159132759417992,-0.02834186366508129,11.0,-0.07997189248968006,13.0,0.04832370148129428,7.0
SOL,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.7622752346015834,0.863950721212355,-0.05756205537005077,12.0,-0.09450828274527379,13.0,0.211103088031932,3.0,0.08888888888888889,0.08888888888888889,0.019444444444444448,0.06574074074074075,0.7643240374509411,0.8527103734909268,-0.026581629209106117,10.0,-0.12560302774365018,17.0,0.20100071395767172,3.0
TRX,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.32528625411880335,1.0,-0.08456279237135667,18.0,-0.06596499816423951,8.0,-0.012805587892899095,8.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.32600165267811243,1.0,-0.05571919489445254,18.0,-0.03680520781171781,8.0,-0.0011683759574195873,8.0
LTC,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.4641598385666992,1.0,-0.0627792764068884,15.0,-0.11553099401031641,16.0,-0.14056646625623492,19.0,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.46050875787783313,1.0,-0.049945105146488866,16.0,-0.08979753737087381,14.0,-0.13914164270745022,19.0
MATIC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.6832453290480652,0.9401199388780175,-0.09137526135602314,19.0,-0.17961563494244837,19.0,-0.02278377628350925,9.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.6794512937912378,0.9513420324521144,-0.06839351452554043,19.0,-0.15003667192391856,19.0,-0.009697330971631613,10.0
DOT,0.0,0.0,-0.05555555555555555,-0.018518518518518517,0.37499871587300476,1.0,-0.06121313299944364,14.0,-0.08728584310189369,11.0,-0.06812741668201094,15.0,0.0,0.0,-0.05555555555555555,-0.018518518518518517,0.3733479829663026,1.0,-0.03609138030332115,14.0,-0.07888460832874711,12.0,-0.061144353029170095,15.0
BCH,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.45417864213833314,1.0,-0.07374557176910146,17.0,-0.10787436017707452,14.0,-0.13048882096430292,18.0,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.4169882428483937,1.0,-0.050710169766476576,17.0,-0.09701396532328321,15.0,-0.10825411766263171,18.0
AVAX,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.45777019836079014,1.0,-0.0731166912850808,16.0,-0.11055988660524407,15.0,-0.05004273379573343,11.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.45576728769517505,1.0,-0.04576659038901587,15.0,-0.14549180327868838,18.0,-0.03849860678784345,12.0
LINK,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.8749054803726752,0.7508304169317931,-0.05095165920026834,11.0,0.060334157708787695,1.0,0.1401802263503451,4.0,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.8741896975623796,0.7429373967609915,-0.03190683636484504,12.0,0.07564643455060782,1.0,0.148110559821244,4.0
XLM,0.12222222222222223,0.08888888888888889,0.12222222222222223,0.11111111111111112,1.9779566009868377,0.3306496854500851,-0.02436344824437442,6.0,-0.018120529265880814,4.0,0.43897727911175943,2.0,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,1.978825254527333,0.3286219726336278,-0.012162096832392444,8.0,0.01906054236405863,4.0,0.46105602266778334,2.0
UNI,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.5569231149923981,1.0,0.008506972938623791,2.0,0.050054932090772164,3.0,0.12391923363114454,5.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.5565973703826934,1.0,0.07344103077481012,1.0,0.058405617628883855,3.0,0.135497743453179,5.0
ATOM,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.3704848196547656,1.0,-0.0604656175899978,13.0,-0.11851552229750228,17.0,-0.12321464494065582,17.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.36467539523969145,1.0,-0.03398112159911171,13.0,-0.1111678757535508,16.0,-0.10171416769929786,17.0
XMR,0.06666666666666667,0.0,0.06666666666666667,0.044444444444444446,0.19230788019653822,1.0,-0.02258852258852251,5.0,-0.030871670702178666,5.0,-0.05266272189349053,12.0,0.06666666666666667,0.0,0.06666666666666667,0.044444444444444446,0.1860477014667256,1.0,-0.003724394785847074,4.0,-0.001244555071561404,5.0,-0.03254972875225981,11.0
ETC,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.3752963674060526,1.0,-0.03314859509517576,9.0,-0.09420822382387306,12.0,-0.08415908547676254,16.0,0.03333333333333333,0.0,-0.03611111111111111,-0.000925925925925925,0.3679217346230915,1.0,-0.0038607217489015078,5.0,-0.05156848151904703,10.0,-0.06621403232537848,16.0
